ID,Category,Type,Item,Origin,Destination,Start_Lat,Start_Lon,End_Lat,End_Lon,Departure,Arrival,Status_Detail,Warehouse,Qty
DEL-2344,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-08-08 23:00:00,2024-08-09 06:00:00,Out for Delivery,DC_Cikarang,362
DEL-2345,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-10-17 11:00:00,2024-10-17 23:00:00,Out for Delivery,DC_Cikarang,373
DEL-2346,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-02-03 12:00:00,2024-02-03 21:00:00,Out for Delivery,DC_Cikarang,219
DEL-2347,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-02-18 20:00:00,2024-02-19 02:00:00,Out for Delivery,DC_Cikarang,343
DEL-2348,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-12-25 02:00:00,2024-12-25 14:00:00,Out for Delivery,DC_Cikarang,492
DEL-2349,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-03-31 19:00:00,2024-04-01 05:00:00,Out for Delivery,DC_Cikarang,407
DEL-2350,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-06-30 16:00:00,2024-07-01 02:00:00,Out for Delivery,DC_Cikarang,168
DEL-2351,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-11-26 20:00:00,2024-11-27 04:00:00,Out for Delivery,DC_Cikarang,383
DEL-2352,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-07-02 16:00:00,2024-07-02 23:00:00,Out for Delivery,DC_Cikarang,180
DEL-2353,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-09-16 17:00:00,2024-09-16 23:00:00,Out for Delivery,DC_Cikarang,127
DEL-2354,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-12-07 16:00:00,2024-12-08 02:00:00,Out for Delivery,DC_Cikarang,386
DEL-2355,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-09-15 20:00:00,2024-09-16 06:00:00,Out for Delivery,DC_Cikarang,142
DEL-2356,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-02-01 18:00:00,2024-02-02 06:00:00,Out for Delivery,DC_Cikarang,342
DEL-2357,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-05-12 22:00:00,2024-05-13 11:00:00,Out for Delivery,DC_Cikarang,356
DEL-2358,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-01-06 07:00:00,2024-01-06 18:00:00,Out for Delivery,DC_Cikarang,77
DEL-2359,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-04-05 16:00:00,2024-04-06 00:00:00,Out for Delivery,DC_Cikarang,93
DEL-2360,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-02-04 04:00:00,2024-02-04 12:00:00,Out for Delivery,DC_Cikarang,86
DEL-2361,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-09-27 00:00:00,2024-09-27 10:00:00,Out for Delivery,DC_Cikarang,200
DEL-2362,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-12-02 03:00:00,2024-12-02 14:00:00,Out for Delivery,DC_Cikarang,310
DEL-2363,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-06-26 14:00:00,2024-06-27 03:00:00,Out for Delivery,DC_Cikarang,325
DEL-2364,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-10-17 23:00:00,2024-10-18 08:00:00,Out for Delivery,DC_Cikarang,425
DEL-2365,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-12-19 19:00:00,2024-12-20 07:00:00,Out for Delivery,DC_Cikarang,169
DEL-2366,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-07-21 11:00:00,2024-07-22 00:00:00,Out for Delivery,DC_Cikarang,308
DEL-2367,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-07-27 03:00:00,2024-07-27 10:00:00,Out for Delivery,DC_Cikarang,382
DEL-2368,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-01-18 16:00:00,2024-01-19 05:00:00,Out for Delivery,DC_Cikarang,159
DEL-2369,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-07-25 05:00:00,2024-07-25 14:00:00,Out for Delivery,DC_Cikarang,421
DEL-2370,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-09-23 12:00:00,2024-09-23 22:00:00,Out for Delivery,DC_Cikarang,54
DEL-2371,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-06-21 11:00:00,2024-06-21 18:00:00,Out for Delivery,DC_Cikarang,96
DEL-2372,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-10-14 04:00:00,2024-10-14 10:00:00,Out for Delivery,DC_Cikarang,70
DEL-2373,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-06-08 19:00:00,2024-06-09 04:00:00,Out for Delivery,DC_Cikarang,96
DEL-2374,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-07-26 11:00:00,2024-07-26 17:00:00,Out for Delivery,DC_Cikarang,339
DEL-2375,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-07-02 17:00:00,2024-07-03 03:00:00,Out for Delivery,DC_Cikarang,151
DEL-2376,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-11-29 17:00:00,2024-11-29 23:00:00,Out for Delivery,DC_Cikarang,62
DEL-2377,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-05-17 10:00:00,2024-05-17 23:00:00,Out for Delivery,DC_Cikarang,494
DEL-2378,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-07-17 03:00:00,2024-07-17 11:00:00,Out for Delivery,DC_Cikarang,90
DEL-2379,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-03-23 14:00:00,2024-03-23 20:00:00,Out for Delivery,DC_Cikarang,451
DEL-2380,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-11-11 16:00:00,2024-11-11 23:00:00,Out for Delivery,DC_Cikarang,61
DEL-2381,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-06-19 19:00:00,2024-06-20 06:00:00,Out for Delivery,DC_Cikarang,257
DEL-2382,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-05-25 16:00:00,2024-05-26 05:00:00,Out for Delivery,DC_Cikarang,71
DEL-2383,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-01-02 06:00:00,2024-01-02 14:00:00,Out for Delivery,DC_Cikarang,400
DEL-2384,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-10-12 07:00:00,2024-10-12 16:00:00,Out for Delivery,DC_Cikarang,123
DEL-2385,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-01-09 08:00:00,2024-01-09 19:00:00,Out for Delivery,DC_Cikarang,487
DEL-2386,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-05-13 14:00:00,2024-05-13 23:00:00,Out for Delivery,DC_Cikarang,421
DEL-2387,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-01-31 04:00:00,2024-01-31 17:00:00,Out for Delivery,DC_Cikarang,192
DEL-2388,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-10-17 03:00:00,2024-10-17 11:00:00,Out for Delivery,DC_Cikarang,405
DEL-2389,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-08-11 06:00:00,2024-08-11 13:00:00,Out for Delivery,DC_Cikarang,124
DEL-2390,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-06-15 00:00:00,2024-06-15 10:00:00,Out for Delivery,DC_Cikarang,342
DEL-2391,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-07-19 10:00:00,2024-07-19 20:00:00,Out for Delivery,DC_Cikarang,118
DEL-2392,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-09-14 22:00:00,2024-09-15 05:00:00,Out for Delivery,DC_Cikarang,86
DEL-2393,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-11-10 12:00:00,2024-11-11 01:00:00,Out for Delivery,DC_Cikarang,461
DEL-2394,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-04-19 22:00:00,2024-04-20 08:00:00,Out for Delivery,DC_Cikarang,311
DEL-2395,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-07-28 15:00:00,2024-07-28 22:00:00,Out for Delivery,DC_Cikarang,98
DEL-2396,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-02-16 15:00:00,2024-02-17 02:00:00,Out for Delivery,DC_Cikarang,271
DEL-2397,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-07-13 18:00:00,2024-07-14 07:00:00,Out for Delivery,DC_Cikarang,349
DEL-2398,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-03-31 00:00:00,2024-03-31 10:00:00,Out for Delivery,DC_Cikarang,214
DEL-2399,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-09-23 12:00:00,2024-09-23 23:00:00,Out for Delivery,DC_Cikarang,269
DEL-2400,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-12-05 16:00:00,2024-12-06 00:00:00,Out for Delivery,DC_Cikarang,234
DEL-2401,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-11-10 16:00:00,2024-11-11 02:00:00,Out for Delivery,DC_Cikarang,284
DEL-2402,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-05-03 16:00:00,2024-05-04 05:00:00,Out for Delivery,DC_Cikarang,306
DEL-2403,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-12-29 21:00:00,2024-12-30 03:00:00,Out for Delivery,DC_Cikarang,204
DEL-2404,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-02-12 09:00:00,2024-02-12 21:00:00,Out for Delivery,DC_Cikarang,432
DEL-2405,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-03-05 09:00:00,2024-03-05 21:00:00,Out for Delivery,DC_Cikarang,447
DEL-2406,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-07-18 13:00:00,2024-07-19 00:00:00,Out for Delivery,DC_Cikarang,227
DEL-2407,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-11-13 09:00:00,2024-11-13 19:00:00,Out for Delivery,DC_Cikarang,200
DEL-2408,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-02-07 20:00:00,2024-02-08 04:00:00,Out for Delivery,DC_Cikarang,190
DEL-2409,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-03-25 22:00:00,2024-03-26 11:00:00,Out for Delivery,DC_Cikarang,104
DEL-2410,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-07-27 08:00:00,2024-07-27 21:00:00,Out for Delivery,DC_Cikarang,387
DEL-2411,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-05-30 16:00:00,2024-05-31 04:00:00,Out for Delivery,DC_Cikarang,82
DEL-2412,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-03-29 16:00:00,2024-03-29 23:00:00,Out for Delivery,DC_Cikarang,166
DEL-2413,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-11-25 12:00:00,2024-11-25 20:00:00,Out for Delivery,DC_Cikarang,378
DEL-2414,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-06-29 14:00:00,2024-06-30 02:00:00,Out for Delivery,DC_Cikarang,408
DEL-2415,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-08-10 07:00:00,2024-08-10 20:00:00,Out for Delivery,DC_Cikarang,494
DEL-2416,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-12-01 14:00:00,2024-12-01 20:00:00,Out for Delivery,DC_Cikarang,77
DEL-2417,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-06-27 09:00:00,2024-06-27 17:00:00,Out for Delivery,DC_Cikarang,395
DEL-2418,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-10-05 01:00:00,2024-10-05 11:00:00,Out for Delivery,DC_Cikarang,362
DEL-2419,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-12-26 04:00:00,2024-12-26 13:00:00,Out for Delivery,DC_Cikarang,281
DEL-2420,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-10-22 05:00:00,2024-10-22 17:00:00,Out for Delivery,DC_Cikarang,154
DEL-2421,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-10-03 15:00:00,2024-10-04 01:00:00,Out for Delivery,DC_Cikarang,418
DEL-2422,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-01-24 09:00:00,2024-01-24 19:00:00,Out for Delivery,DC_Cikarang,300
DEL-2423,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-01-11 18:00:00,2024-01-12 07:00:00,Out for Delivery,DC_Cikarang,320
DEL-2424,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-11-26 10:00:00,2024-11-26 23:00:00,Out for Delivery,DC_Cikarang,266
DEL-2425,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-04-26 10:00:00,2024-04-26 19:00:00,Out for Delivery,DC_Cikarang,444
DEL-2426,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-05-25 02:00:00,2024-05-25 12:00:00,Out for Delivery,DC_Cikarang,450
DEL-2427,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-10-03 03:00:00,2024-10-03 10:00:00,Out for Delivery,DC_Cikarang,70
DEL-2428,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-01-21 21:00:00,2024-01-22 08:00:00,Out for Delivery,DC_Cikarang,89
DEL-2429,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-11-22 13:00:00,2024-11-23 00:00:00,Out for Delivery,DC_Cikarang,244
DEL-2430,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-12-06 19:00:00,2024-12-07 01:00:00,Out for Delivery,DC_Cikarang,413
DEL-2431,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-08-14 04:00:00,2024-08-14 17:00:00,Out for Delivery,DC_Cikarang,266
DEL-2432,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-06-05 14:00:00,2024-06-06 00:00:00,Out for Delivery,DC_Cikarang,280
DEL-2433,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-09-12 05:00:00,2024-09-12 14:00:00,Out for Delivery,DC_Cikarang,160
DEL-2434,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-05-16 18:00:00,2024-05-17 07:00:00,Out for Delivery,DC_Cikarang,432
DEL-2435,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-01-31 17:00:00,2024-01-31 23:00:00,Out for Delivery,DC_Cikarang,382
DEL-2436,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-01-26 15:00:00,2024-01-27 02:00:00,Out for Delivery,DC_Cikarang,114
DEL-2437,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-07-17 09:00:00,2024-07-17 21:00:00,Out for Delivery,DC_Cikarang,341
DEL-2438,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-11-08 01:00:00,2024-11-08 13:00:00,Out for Delivery,DC_Cikarang,98
DEL-2439,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-07-14 21:00:00,2024-07-15 05:00:00,Out for Delivery,DC_Cikarang,71
DEL-2440,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-02-01 05:00:00,2024-02-01 18:00:00,Out for Delivery,DC_Cikarang,57
DEL-2441,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-01-25 09:00:00,2024-01-25 20:00:00,Out for Delivery,DC_Cikarang,352
DEL-2442,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-08-31 06:00:00,2024-08-31 19:00:00,Out for Delivery,DC_Cikarang,238
DEL-2443,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-03-20 07:00:00,2024-03-20 18:00:00,Out for Delivery,DC_Cikarang,113
DEL-2444,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-07-15 22:00:00,2024-07-16 10:00:00,Out for Delivery,DC_Cikarang,301
DEL-2445,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-01-31 01:00:00,2024-01-31 09:00:00,Out for Delivery,DC_Cikarang,202
DEL-2446,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-04-20 21:00:00,2024-04-21 03:00:00,Out for Delivery,DC_Cikarang,245
DEL-2447,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-03-31 21:00:00,2024-04-01 08:00:00,Out for Delivery,DC_Cikarang,326
DEL-2448,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-10-07 14:00:00,2024-10-07 21:00:00,Out for Delivery,DC_Cikarang,291
DEL-2449,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-11-15 18:00:00,2024-11-16 05:00:00,Out for Delivery,DC_Cikarang,391
DEL-2450,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-05-02 07:00:00,2024-05-02 17:00:00,Out for Delivery,DC_Cikarang,184
DEL-2451,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-02-25 12:00:00,2024-02-26 00:00:00,Out for Delivery,DC_Cikarang,451
DEL-2452,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-09-08 12:00:00,2024-09-08 18:00:00,Out for Delivery,DC_Cikarang,150
DEL-2453,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-07-09 23:00:00,2024-07-10 07:00:00,Out for Delivery,DC_Cikarang,141
DEL-2454,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-08-31 10:00:00,2024-08-31 18:00:00,Out for Delivery,DC_Cikarang,179
DEL-2455,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-10-06 20:00:00,2024-10-07 05:00:00,Out for Delivery,DC_Cikarang,163
DEL-2456,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-05-16 21:00:00,2024-05-17 04:00:00,Out for Delivery,DC_Cikarang,448
DEL-2457,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-05-14 02:00:00,2024-05-14 11:00:00,Out for Delivery,DC_Cikarang,223
DEL-2458,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-07-16 03:00:00,2024-07-16 14:00:00,Out for Delivery,DC_Cikarang,366
DEL-2459,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-10-09 21:00:00,2024-10-10 04:00:00,Out for Delivery,DC_Cikarang,348
DEL-2460,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-01-22 12:00:00,2024-01-22 19:00:00,Out for Delivery,DC_Cikarang,489
DEL-2461,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-09-18 00:00:00,2024-09-18 10:00:00,Out for Delivery,DC_Cikarang,462
DEL-2462,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-10-23 01:00:00,2024-10-23 08:00:00,Out for Delivery,DC_Cikarang,91
DEL-2463,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_Cibubur,-6.285,107.155,-6.37,106.9,2024-03-22 20:00:00,2024-03-23 09:00:00,Out for Delivery,DC_Cikarang,488
DEL-2464,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Tangerang,-6.285,107.155,-6.17,106.64,2024-11-23 21:00:00,2024-11-24 07:00:00,Out for Delivery,DC_Cikarang,249
DEL-2465,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Menteng,-6.285,107.155,-6.19,106.83,2024-02-08 03:00:00,2024-02-08 16:00:00,Out for Delivery,DC_Cikarang,168
DEL-2466,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Kemang,-6.285,107.155,-6.273,106.81,2024-02-29 04:00:00,2024-02-29 14:00:00,Out for Delivery,DC_Cikarang,313
DEL-2467,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_Depok,-6.285,107.155,-6.4,106.81,2024-10-03 21:00:00,2024-10-04 05:00:00,Out for Delivery,DC_Cikarang,411
DEL-2468,Last Mile,Van,Dove Shampoo,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-12-08 07:00:00,2024-12-08 14:00:00,Out for Delivery,DC_Cikarang,371
DEL-2469,Last Mile,Van,Dove Hairsprays,DC_Cikarang,Store_Pluit,-6.285,107.155,-6.11,106.78,2024-03-19 18:00:00,2024-03-20 02:00:00,Out for Delivery,DC_Cikarang,494
DEL-2470,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bekasi,-6.285,107.155,-6.23,106.99,2024-10-01 08:00:00,2024-10-01 20:00:00,Out for Delivery,DC_Cikarang,324
DEL-2471,Last Mile,Van,Dove Conditioner,DC_Cikarang,Store_BSD,-6.285,107.155,-6.28,106.66,2024-01-10 13:00:00,2024-01-10 19:00:00,Out for Delivery,DC_Cikarang,153
DEL-2472,Last Mile,Van,Dove Hair Mask,DC_Cikarang,Store_Bogor,-6.285,107.155,-6.59,106.8,2024-09-13 02:00:00,2024-09-13 11:00:00,Out for Delivery,DC_Cikarang,80
DEL-2473,Last Mile,Van,Dove Hair Treatment,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-03-03 18:00:00,2024-03-04 03:00:00,Out for Delivery,DC_Cikarang,85
DEL-2474,Last Mile,Van,Dove Hair Serum,DC_Cikarang,Store_KelapaGading,-6.285,107.155,-6.15,106.9,2024-12-16 11:00:00,2024-12-16 18:00:00,Out for Delivery,DC_Cikarang,271
